"purdetSNo","purid","purbillno","itemid","puritemqty","purrate","itemmrp","itemcustomcode","itemsalerate","itemtaxid"
"1038","88","22-30042021","6450","30.00","30.00","55.00",NULL,"40.00","GSTNIL"
"1039","88","22-30042021","7161","4.00","155.00","210.00",NULL,"189.00","GST18"
"1040","88","22-30042021","7162","4.00","155.00","210.00",NULL,"189.00","GST18"
"1041","88","22-30042021","7163","4.00","155.00","170.00",NULL,"165.00","GST18"
"1042","88","22-30042021","7164","4.00","155.00","210.00",NULL,"189.00","GST18"
"1043","88","22-30042021","7165","4.00","155.00","210.00",NULL,"189.00","GST18"
"1044","88","22-30042021","7166","4.00","155.00","210.00",NULL,"189.00","GST18"
"1030","87","peanuts-29042021","5946","20.00","43.75","75.00",NULL,"65.00","GSTNIL"
"1006","86","20721","7131","64.00","35.09","40.00",NULL,"38.00","GST18"
"1007","86","20721","2463","64.00","39.47","45.00",NULL,"42.75","GST19"
"1008","86","20721","2477","72.00","35.09","40.00",NULL,"38.00","GST20"
"1009","86","20721","2471","12.00","122.80","140.00",NULL,"133.00","GST21"
"1010","86","20721","2473","12.00","131.57","150.00",NULL,"142.50","GST22"
"1011","86","20721","2472","64.00","57.01","65.00",NULL,"61.75","GST23"
"1012","86","20721","2468","32.00","30.69","35.00",NULL,"33.25","GST24"
"1013","86","20721","7133","4.00","87.71","100.00",NULL,"95.00","GST25"
"1014","86","20721","7140","48.00","39.47","45.00",NULL,"42.75","GST26"
"1015","86","20721","7144","5.00","393.85","449.00",NULL,"426.55","GST27"
"1016","86","20721","7141","480.00","13.16","15.00",NULL,"14.25","GST28"
"1017","86","20721","2465","12.00","171.04","195.00",NULL,"185.25","GST29"
"1018","86","20721","7142","4.00","262.28","299.00",NULL,"284.05","GST30"
"1019","86","20721","7132","4.00","140.35","160.00",NULL,"152.00","GST31"
"1020","86","20721","7130","4.00","104.38","119.00",NULL,"113.05","GST32"
"1021","86","20721","2479","32.00","13.16","15.00",NULL,"14.25","GST33"
"1022","86","20721","7143","6.00","350.87","400.00",NULL,"380.00","GST34"
"1023","86","20721","2476","32.00","43.85","50.00",NULL,"47.50","GST35"
"1024","86","20721","2475","72.00","48.24","55.00",NULL,"52.25","GST36"
"1025","86","20721","7145","120.00","17.85","20.00",NULL,"19.00","GST37"
"1026","86","20721","7129","36.00","61.40","70.00",NULL,"66.50","GST38"
"1027","86","20721","7135","12.00","52.63","60.00",NULL,"57.00","GST5"
"1028","86","20721","7134","6.00","148.24","169.00",NULL,"160.55","GST6"
"1029","86","20721","2467","12.00","114.03","130.00",NULL,"123.50","GST7"
"1005","85","puchka-buy-30042021","6094","25.00","40.00","80.00",NULL,"50.00","GST5"
"991","84","0155","6142","100.00","103.00","135.00",NULL,"115.00","GSTNIL"
"992","84","0155","6141","40.00","51.50","69.00",NULL,"60.00","GSTNIL"
"993","84","0155","6216","45.00","65.00","82.00",NULL,"75.00","GSTNIL"
"994","84","0155","5913","90.00","32.50","58.00",NULL,"40.00","GSTNIL"
"995","84","0155","5916","30.00","81.00","105.00",NULL,"91.00","GSTNIL"
"996","84","0155","5917","60.00","40.50","55.00",NULL,"48.00","GSTNIL"
"997","84","0155","5918","30.00","95.00","120.00",NULL,"105.00","GSTNIL"
"998","84","0155","5919","60.00","47.50","65.00",NULL,"55.00","GSTNIL"
"999","84","0155","5987","60.00","53.00","75.00",NULL,"62.00","GSTNIL"
"1000","84","0155","5915","60.00","58.00","75.00",NULL,"64.00","GSTNIL"
"1001","84","0155","5936","60.00","48.00","75.00",NULL,"56.00","GSTNIL"
"1002","84","0155","5934","60.00","53.00","75.00",NULL,"61.00","GSTNIL"
"1003","84","0155","6448","90.00","77.00","95.00",NULL,"87.00","GSTNIL"
"1004","84","0155","6449","60.00","38.50","55.00",NULL,"46.00","GSTNIL"
"990","83","gb-4bags","6060","100.00","86.00","125.00",NULL,"96.00","GSTNIL"
"967","82","BN-2021-22-0068","3103","12.00","48.75","65.00",NULL,"55.25","GST5"
"968","82","BN-2021-22-0068","3104","24.00","93.75","125.00",NULL,"106.25","GST5"
"969","82","BN-2021-22-0068","3106","36.00","52.50","70.00",NULL,"59.50","GST5"
"970","82","BN-2021-22-0068","3108","24.00","52.50","70.00",NULL,"59.50","GST5"
"971","82","BN-2021-22-0068","3105","36.00","52.50","70.00",NULL,"59.50","GST5"
"972","82","BN-2021-22-0068","3157","24.00","37.46","50.00",NULL,"42.50","GST5"
"973","82","BN-2021-22-0068","3096","24.00","56.25","75.00",NULL,"63.75","GST5"
"974","82","BN-2021-22-0068","7128","24.00","48.75","65.00",NULL,"55.25","GST5"
"975","82","BN-2021-22-0068","3110","36.00","90.00","120.00",NULL,"102.00","GST5"
"976","82","BN-2021-22-0068","3117","12.00","45.00","60.00",NULL,"51.00","GST5"
"977","82","BN-2021-22-0068","3118","24.00","93.75","125.00",NULL,"106.25","GST5"
"978","82","BN-2021-22-0068","3131","12.00","37.50","50.00",NULL,"42.50","GST5"
"979","82","BN-2021-22-0068","3149","4.00","22.50","30.00",NULL,"25.50","GST5"
"980","82","BN-2021-22-0068","3146","4.00","22.50","30.00",NULL,"25.50","GST5"
"981","82","BN-2021-22-0068","3145","4.00","22.50","30.00",NULL,"25.50","GST5"
"982","82","BN-2021-22-0068","3150","4.00","22.50","30.00",NULL,"25.50","GST5"
"983","82","BN-2021-22-0068","3147","4.00","22.50","30.00",NULL,"25.50","GST5"
"984","82","BN-2021-22-0068","3148","4.00","22.50","30.00",NULL,"25.50","GST5"
"985","82","BN-2021-22-0068","7127","24.00","18.75","25.00",NULL,"21.25","GST5"
"986","82","BN-2021-22-0068","3154","12.00","15.00","20.00",NULL,"17.00","GST5"
"987","82","BN-2021-22-0068","3179","28.00","31.49","42.00",NULL,"35.70","GST18"
"988","82","BN-2021-22-0068","7126","24.00","67.50","90.00",NULL,"76.50","GST18"
"989","82","BN-2021-22-0068","3121","24.00","90.00","120.00",NULL,"102.00","GST5"
"964","81","780","5682","24.00","32.76","42.00",NULL,"37.80","GST18"
"965","81","780","6927","16.00","17.00","20.00",NULL,"19.00","GST5"
"966","81","780","6928","16.00","17.00","20.00",NULL,"19.00","GST5"
"963","80","temp01","6059","1.00","74.00","98.00",NULL,"89.00","GSTNIL"
"956","79","29042021-2","6052","100.00","40.00","90.00",NULL,"45.00","GSTNIL"
"957","79","29042021-2","5958","150.00","48.00","64.00",NULL,"55.00","GSTNIL"
"958","79","29042021-2","5959","50.00","33.00","50.00",NULL,"40.00","GSTNIL"
"959","79","29042021-2","6699","4.00","825.00","1250.00",NULL,"900.00","GSTNIL"
"960","79","29042021-2","6059","50.00","74.00","98.00",NULL,"89.00","GSTNIL"
"961","79","29042021-2","103","50.00","54.00","75.00",NULL,"65.00","GSTNIL"
"962","79","29042021-2","5943","100.00","34.00","46.00",NULL,"40.00","GSTNIL"
"952","78","29042021-1","5964","200.00","26.00","38.00",NULL,"30.00","GSTNIL"
"953","78","29042021-1","102","30.00","130.00","173.00",NULL,"150.00","GSTNIL"
"954","78","29042021-1","6052","100.00","40.00","90.00",NULL,"45.00","GSTNIL"
"955","78","29042021-1","103","50.00","54.00","75.00",NULL,"65.00","GSTNIL"
"944","77","MARS20/47830","4134","8.00","42.04","50.00",NULL,"47.00","GST12"
"945","77","MARS20/47830","4135","8.00","42.04","50.00",NULL,"47.00","GST12"
"946","77","MARS20/47830","3427","20.00","8.41","10.00",NULL,"10.00","GST18"
"947","77","MARS20/47830","3429","20.00","8.41","10.00",NULL,"10.00","GST12"
"948","77","MARS20/47830","3430","20.00","8.41","10.00",NULL,"10.00","GST12"
"949","77","MARS20/47830","813","24.00","16.81","20.00",NULL,"19.00","GST18"
"950","77","MARS20/47830","3433","24.00","21.02","25.00",NULL,"24.00","GST18"
"951","77","MARS20/47830","3431","15.00","42.00","50.00",NULL,"48.00","GST18"
"919","76","19-26.3.21","4649","15.00","42.00","65.00",NULL,"55.00","GST12"
"920","76","19-26.3.21","4641","15.00","42.00","65.00",NULL,"55.00","GST12"
"921","76","19-26.3.21","4642","15.00","42.00","65.00",NULL,"55.00","GST12"
"922","76","19-26.3.21","4646","10.00","45.00","70.00",NULL,"57.00","GST12"
"923","76","19-26.3.21","4648","10.00","45.00","70.00",NULL,"57.00","GST12"
"924","76","19-26.3.21","4647","10.00","45.00","70.00",NULL,"57.00","GST12"
"925","76","19-26.3.21","4644","10.00","45.00","70.00",NULL,"57.00","GST12"
"926","76","19-26.3.21","6450","15.00","31.00","55.00",NULL,"40.00","GSTNIL"
"927","76","19-26.3.21","6407","5.00","40.00","65.00",NULL,"50.00","GST12"
"928","76","19-26.3.21","6038","15.00","22.00","50.00",NULL,"35.00","GST5"
"929","76","19-26.3.21","7086","15.00","30.00","55.00",NULL,"40.00","GST12"
"930","76","19-26.3.21","6311","5.00","58.00","78.00",NULL,"68.00","GSTNIL"
"931","76","19-26.3.21","4934","10.00","135.00","180.00",NULL,"165.00","GST12"
"932","76","19-26.3.21","7087","5.00","40.00","60.00",NULL,"50.00","GST12"
"933","76","19-26.3.21","6135","10.00","31.00","55.00",NULL,"45.00","GST5"
"934","76","19-26.3.21","6312","15.00","34.00","55.00",NULL,"45.00","GSTNIL"
"935","76","19-26.3.21","6402","15.00","35.00","55.00",NULL,"45.00","GST12"
"936","76","19-26.3.21","6399","10.00","31.00","55.00",NULL,"44.00","GST12"
"937","76","19-26.3.21","6039","10.00","32.00","55.00",NULL,"44.00","GST5"
"938","76","19-26.3.21","4683","5.00","90.00","120.00",NULL,"110.00","GST12"
"939","76","19-26.3.21","4678","3.00","90.00","120.00",NULL,"110.00","GST12"
"940","76","19-26.3.21","6408","15.00","36.00","58.00",NULL,"46.00","GST5"
"941","76","19-26.3.21","6409","15.00","36.00","58.00",NULL,"46.00","GST5"
"942","76","19-26.3.21","4643","10.00","42.00","65.00",NULL,"55.00","GST12"
"943","76","19-26.3.21","7088","5.00","127.00","180.00",NULL,"145.00","GST12"
"907","75","2021-22-INV-0251","5528","24.00","72.01","85.00",NULL,"80.00","GST12"
"908","75","2021-22-INV-0251","5525","24.00","29.50","35.00",NULL,"33.00","GST12"
"909","75","2021-22-INV-0251","5531","12.00","29.50","35.00",NULL,"32.00","GST12"
"910","75","2021-22-INV-0251","5526","6.00","29.50","35.00",NULL,"33.00","GST12"
"911","75","2021-22-INV-0251","5538","6.00","29.50","35.00",NULL,"33.00","GST12"
"912","75","2021-22-INV-0251","5530","5.00","29.50","35.00",NULL,"32.00","GST12"
"913","75","2021-22-INV-0251","5524","4.00","29.50","35.00",NULL,"33.00","GST12"
"914","75","2021-22-INV-0251","5535","3.00","29.50","35.00",NULL,"33.00","GST12"
"915","75","2021-22-INV-0251","5281","6.00","65.21","80.00",NULL,"72.00","GST12"
"916","75","2021-22-INV-0251","5533","8.00","20.00","25.00",NULL,"24.00","GST12"
"917","75","2021-22-INV-0251","5541","12.00","41.00","50.00",NULL,"47.00","GST12"
"918","75","2021-22-INV-0251","5537","18.00","17.00","20.00",NULL,"19.00","GST12"
"901","74","160","5929","60.00","96.00","135.00",NULL,"107.00","GSTNIL"
"902","74","160","5930","60.00","48.00","75.00",NULL,"56.00","GSTNIL"
"903","74","160","6085","10.00","106.00","125.00",NULL,"115.00","GSTNIL"
"904","74","160","6084","40.00","53.00","75.00",NULL,"60.00","GSTNIL"
"905","74","160","6065","20.00","70.50","99.00",NULL,"82.00","GSTNIL"
"906","74","160","94","40.00","48.00","70.00",NULL,"58.00","GSTNIL"
"890","73","152","6014","50.00","27.20","44.00",NULL,"35.00","GST5"
"891","73","152","6677","100.00","10.20","20.00",NULL,"15.00","GST5"
"892","73","152","6006","100.00","22.50","64.00",NULL,"29.00","GST5"
"893","73","152","6012","100.00","20.20","35.00",NULL,"24.00","GST5"
"894","73","152","6064","40.00","111.25","165.00",NULL,"135.00","GST5"
"895","73","152","5965","20.00","48.20","70.00",NULL,"58.00","GST5"
"896","73","152","4463","105.00","40.00","65.00",NULL,"48.00","GSTNIL"
"897","73","152","5650","90.00","42.14","77.00",NULL,"55.00","GST5"
"898","73","152","5921","10.00","95.55","165.00",NULL,"115.00","GST5"
"899","73","152","5920","100.00","47.77","75.00",NULL,"65.00","GST5"
"900","73","152","296","50.00","40.00","65.00",NULL,"45.00","GSTNIL"
"872","72","042021-002","7078","2.00","599.25","799.00",NULL,"679.15","GST12"
"873","72","042021-002","6175","2.00","374.25","499.00",NULL,"424.15","GST5"
"874","72","042021-002","6178","1.00","374.25","499.00",NULL,"424.15","GST12"
"875","72","042021-002","6179","1.00","261.76","349.00",NULL,"296.65","GSTNIL"
"876","72","042021-002","6180","1.00","261.76","349.00",NULL,"296.65","GST5"
"877","72","042021-002","7079","1.00","261.76","349.00",NULL,"296.65","GST12"
"878","72","042021-002","6182","2.00","299.25","399.00",NULL,"339.15","GST5"
"879","72","042021-002","6183","2.00","261.76","349.00",NULL,"296.65","GST5"
"880","72","042021-002","6184","2.00","149.25","199.00",NULL,"169.15","GST12"
"881","72","042021-002","7080","2.00","194.25","259.00",NULL,"220.15","GST5"
"882","72","042021-002","6185","2.00","299.26","399.00",NULL,"339.15","GST12"
"883","72","042021-002","6186","2.00","336.75","449.00",NULL,"381.65","GST12"
"884","72","042021-002","6187","2.00","336.75","449.00",NULL,"381.65","GST12"
"885","72","042021-002","6188","2.00","336.75","449.00",NULL,"381.65","GST12"
"886","72","042021-002","6189","2.00","336.75","449.00",NULL,"381.75","GST12"
"887","72","042021-002","6190","2.00","224.25","349.00",NULL,"296.65","GST12"
"888","72","042021-002","7084","2.00","374.25","449.00",NULL,"381.65","GST12"
"889","72","042021-002","6192","2.00","336.75","449.00",NULL,"381.65","GST12"
"864","71","042021-003","6193","2.00","336.75","449.00",NULL,"381.65","GST12"
"865","71","042021-003","6194","2.00","336.75","449.00",NULL,"381.65","GST5"
"866","71","042021-003","6195","1.00","374.25","499.00",NULL,"424.15","GST12"
"867","71","042021-003","6198","2.00","336.75","449.00",NULL,"381.65","GST12"
"868","71","042021-003","6199","2.00","336.75","449.00",NULL,"381.65","GST12"
"869","71","042021-003","7075","2.00","299.26","399.00",NULL,"339.15","GST12"
"870","71","042021-003","7076","2.00","336.75","449.00",NULL,"381.65","GST12"
"871","71","042021-003","7077","2.00","374.25","499.00",NULL,"424.15","GST12"
"863","70","25","5946","20.00","43.75","75.00",NULL,"65.00","GSTNIL"
"861","69","23/04/2021","5512","144.00","25.00","30.00",NULL,"30.00","GST12"
"862","69","23/04/2021","7074","120.00","8.00","10.00",NULL,"10.00","GST12"
"852","68","2021-22-INV-0196","4671","2.00","88.00","110.00",NULL,"100.00","GST12"
"853","68","2021-22-INV-0196","4666","2.00","88.00","110.00",NULL,"99.00","GST12"
"854","68","2021-22-INV-0196","4657","2.00","88.00","110.00",NULL,"100.00","GST12"
"855","68","2021-22-INV-0196","4658","2.00","88.00","110.00",NULL,"99.00","GST12"
"856","68","2021-22-INV-0196","4659","2.00","88.00","110.00",NULL,"100.00","GST12"
"857","68","2021-22-INV-0196","4676","2.00","88.00","110.00",NULL,"99.00","GST12"
"858","68","2021-22-INV-0196","4660","2.00","88.00","110.00",NULL,"99.00","GST12"
"859","68","2021-22-INV-0196","4674","48.00","36.00","45.00",NULL,"42.00","GST12"
"860","68","2021-22-INV-0196","4656","2.00","88.00","110.00",NULL,"99.00","GST12"
"848","67","774","5908","20.00","54.60","70.00",NULL,"54.00","GST5"
"849","67","774","5193","50.00","3.75","5.00",NULL,"5.00","GST18"
"850","67","774","5195","50.00","3.75","5.00",NULL,"5.00","GST18"
"851","67","774","5194","50.00","3.75","5.00",NULL,"5.00","GST18"
"842","66","BDG-0083","6033","18.00","47.50","74.00",NULL,"58.00","GST12"
"843","66","BDG-0083","7067","36.00","14.50","29.00",NULL,"21.00","GST18"
"844","66","BDG-0083","7068","10.00","153.34","227.00",NULL,"175.00","GST18"
"845","66","BDG-0083","7065","4.00","106.40","335.00",NULL,"155.00","GST18"
"846","66","BDG-0083","6053","12.00","29.50","115.00",NULL,"45.00","GST18"
"847","66","BDG-0083","7066","12.00","20.82","77.00",NULL,"35.00","GST5"
"840","65","FMCG/276/21-22","4410","900.00","9.84","12.00",NULL,"12.00","GST12"
"841","65","FMCG/276/21-22","7064","64.00","50.84","72.00",NULL,"65.00","GST12"
"836","64","PAYAL/0012/21-22","6077","96.00","137.50","280.00",NULL,"165.00","GST5"
"837","64","PAYAL/0012/21-22","6445","48.00","151.25","265.00",NULL,"178.00","GST5"
"838","64","PAYAL/0012/21-22","6076","48.00","193.75","400.00",NULL,"225.00","GST5"
"839","64","PAYAL/0012/21-22","6446","48.00","170.00","350.00",NULL,"199.00","GST5"
"835","63","153","6686","10.00","90.00","145.00",NULL,"110.00","GST12"
"832","62","peanuts-22042021","5946","20.00","43.75","75.00",NULL,"65.00","GSTNIL"
"833","62","peanuts-22042021","5945","20.00","40.00","65.00",NULL,"52.00","GSTNIL"
"834","62","peanuts-22042021","5957","20.00","38.75","60.00",NULL,"51.00","GST5"
"827","61","PRAK/3900-04-21","4319","180.00","33.60","47.00",NULL,"39.00","GST5"
"828","61","PRAK/3900-04-21","4325","120.00","26.78","36.00",NULL,"32.00","GST5"
"829","61","PRAK/3900-04-21","4316","90.00","145.17","198.00",NULL,"153.00","GST5"
"830","61","PRAK/3900-04-21","4324","120.00","61.43","76.00",NULL,"68.00","GST5"
"831","61","PRAK/3900-04-21","4320","300.00","47.25","64.00",NULL,"53.00","GST5"
"825","60","20042021","6108","500.00","39.50","55.00",NULL,"45.00","GST5"
"826","60","20042021","6109","50.00","197.50","255.00",NULL,"215.00","GST5"
"810","59","0093","6142","120.00","105.00","135.00",NULL,"115.00","GSTNIL"
"811","59","0093","6141","60.00","52.50","69.00",NULL,"60.00","GSTNIL"
"812","59","0093","5918","50.00","95.00","120.00",NULL,"105.00","GSTNIL"
"813","59","0093","5919","50.00","47.50","65.00",NULL,"55.00","GSTNIL"
"814","59","0093","5929","15.00","96.00","135.00",NULL,"107.00","GSTNIL"
"815","59","0093","5930","30.00","48.00","75.00",NULL,"56.00","GSTNIL"
"816","59","0093","5979","15.00","106.00","130.00",NULL,"116.00","GSTNIL"
"817","59","0093","5987","30.00","53.00","75.00",NULL,"61.00","GSTNIL"
"818","59","0093","5914","15.00","114.00","145.00",NULL,"125.00","GSTNIL"
"819","59","0093","5915","30.00","57.00","75.00",NULL,"65.00","GSTNIL"
"820","59","0093","5934","60.00","52.50","75.00",NULL,"61.00","GSTNIL"
"821","59","0093","6216","30.00","64.00","82.00",NULL,"74.00","GSTNIL"
"822","59","0093","5913","60.00","32.00","58.00",NULL,"39.00","GSTNIL"
"823","59","0093","5916","60.00","79.00","105.00",NULL,"89.00","GSTNIL"
"824","59","0093","5917","60.00","39.50","55.00",NULL,"48.00","GSTNIL"
"806","58","0093","6448","50.00","76.00","95.00",NULL,"86.00","GSTNIL"
"807","58","0093","6449","50.00","38.00","55.00",NULL,"45.00","GSTNIL"
"808","58","0093","5927","180.00","102.00","125.00",NULL,"115.00","GSTNIL"
"809","58","0093","5928","120.00","51.00","72.00",NULL,"60.00","GSTNIL"
"805","57","03042021-saiflora","6762","80.00","30.00","40.00",NULL,"35.00","GST5"
"803","56","03042021","7028","16.00","70.00","120.00",NULL,"89.00","GST5"
"804","56","03042021","6760","30.00","35.00","90.00",NULL,"49.00","GST12"
"802","55","lfb-001","7027","96.00","0.01","149.00",NULL,"139.00","GST18"
"801","54","191","6685","80.00","170.00","250.00",NULL,"180.00","GSTNIL"
"800","53","carry-bag2","6549","50.00","4.00","8.00",NULL,"4.00","GST18"
"799","52","bill-due","3244","120.00","48.36","62.00",NULL,"52.70","GST5"
"796","51","59","5545","6.00","170.00","250.00",NULL,"225.00","GST18"
"797","51","59","7013","12.00","70.00","100.00",NULL,"90.00","GST18"
"798","51","59","7014","12.00","90.00","150.00",NULL,"135.00","GST18"
"780","50","19774","3552","100.00","18.20","21.00",NULL,"20.00","GSTNIL"
"781","50","19774","3553","50.00","34.41","40.00",NULL,"28.00","GSTNIL"
"782","50","19774","3558","20.00","32.86","44.00",NULL,"40.00","GSTNIL"
"783","50","19774","3572","6.00","50.00","71.00",NULL,"60.00","GST5"
"784","50","19774","3565","6.00","72.00","91.00",NULL,"80.00","GST5"
"785","50","19774","3567","6.00","67.00","86.00",NULL,"75.00","GST5"
"786","50","19774","3570","6.00","53.50","69.00",NULL,"60.00","GST5"
"787","50","19774","3563","6.00","68.00","81.00",NULL,"74.00","GST5"
"788","50","19774","3560","6.00","78.50","101.00",NULL,"89.00","GST5"
"789","50","19774","3575","10.00","42.50","64.00",NULL,"55.00","GST5"
"790","50","19774","3577","20.00","16.00","31.00",NULL,"25.00","GST5"
"791","50","19774","3576","20.00","24.50","45.00",NULL,"35.00","GST5"
"792","50","19774","3554","20.00","29.51","55.00",NULL,"45.00","GST5"
